event_id,customer_id,event_type,event_date,device,session_minutes
151673,CUST_00413,add_to_cart,2023-04-15 00:00:00,iOS,10.3
151674,CUST_00029,add_to_cart,2022-12-08 18:00:00,Desktop,4.4
151675,CUST_03551,wishlist,2022-05-02 22:00:00,Android,6.4
151676,CUST_01235,add_to_cart,2023-09-04 05:00:00,Android,4.1
151677,CUST_02142,checkout,2022-06-13 12:00:00,iOS,5.7
151678,CUST_03896,wishlist,2022-04-14 05:00:00,iOS,9.7
151679,CUST_03777,page_view,2024-02-07 07:00:00,iOS,4.4
151680,CUST_02999,page_view,2022-11-16 11:00:00,iOS,5.2
151681,CUST_02565,add_to_cart,2022-11-09 07:00:00,Desktop,15.5
151682,CUST_01851,product_click,2024-06-08 19:00:00,Desktop,9.4
151683,CUST_02340,wishlist,2024-02-18 18:00:00,Desktop,4.8
151684,CUST_03473,product_click,2022-06-06 15:00:00,iOS,2.5
151685,CUST_02139,add_to_cart,2024-01-28 16:00:00,Desktop,11.1
151686,CUST_01963,page_view,2022-01-24 08:00:00,Tablet,11.2
151687,CUST_02518,product_click,2024-06-17 19:00:00,Android,3.2
151688,CUST_00749,page_view,2024-01-10 02:00:00,iOS,4.2
151689,CUST_03124,add_to_cart,2023-10-12 21:00:00,Android,10.9
151690,CUST_02093,search,2023-03-31 05:00:00,Android,10.5
151691,CUST_04731,product_click,2022-09-17 09:00:00,Android,11.9
151692,CUST_03021,search,2023-08-29 09:00:00,Desktop,1.9
151693,CUST_03584,app_open,2022-08-06 03:00:00,Desktop,9.9
151694,CUST_02141,page_view,2022-01-01 08:00:00,Android,11.4
151695,CUST_01739,search,2023-09-05 20:00:00,iOS,7.5
151696,CUST_02305,page_view,2023-08-20 12:00:00,Android,3.4
151697,CUST_03855,checkout,2023-12-14 19:00:00,Desktop,5.7
151698,CUST_02100,checkout,2022-06-29 13:00:00,iOS,13.5
151699,CUST_00546,page_view,2022-03-14 14:00:00,Android,0.8
151700,CUST_04236,page_view,2022-08-12 17:00:00,Android,12.6
151701,CUST_00248,page_view,2023-01-24 21:00:00,Android,12.7
151702,CUST_01895,search,2022-01-17 02:00:00,Android,17.8
151703,CUST_04050,search,2022-05-04 11:00:00,Desktop,15.1
151704,CUST_03816,wishlist,2023-08-06 03:00:00,Android,11.0
151705,CUST_01254,checkout,2022-07-29 10:00:00,iOS,13.4
151706,CUST_01343,page_view,2024-05-29 02:00:00,Android,0.6
151707,CUST_02803,search,2022-10-26 09:00:00,Desktop,5.8
151708,CUST_01206,add_to_cart,2022-03-31 07:00:00,Android,11.0
151709,CUST_02191,page_view,2022-03-23 16:00:00,Android,2.0
151710,CUST_02647,add_to_cart,2023-04-20 07:00:00,Desktop,15.0
151711,CUST_02807,add_to_cart,2024-04-27 17:00:00,iOS,7.3
151712,CUST_03403,wishlist,2023-02-26 04:00:00,Android,16.0
151713,CUST_01828,search,2022-04-01 20:00:00,Tablet,9.3
151714,CUST_02806,search,2023-08-01 00:00:00,Desktop,7.1
151715,CUST_01360,checkout,2022-12-23 13:00:00,Android,1.7
151716,CUST_04888,page_view,2023-02-13 18:00:00,Android,10.3
151717,CUST_00510,product_click,2022-12-25 18:00:00,Desktop,4.1
151718,CUST_01596,product_click,2023-07-16 17:00:00,Android,3.1
151719,CUST_00122,search,2024-05-13 06:00:00,Android,13.0
151720,CUST_04575,checkout,2024-04-03 10:00:00,Android,10.6
151721,CUST_04773,page_view,2022-05-24 10:00:00,Desktop,2.3
151722,CUST_01501,search,2022-01-23 23:00:00,Android,10.7
151723,CUST_03480,page_view,2023-09-17 20:00:00,iOS,7.6
151724,CUST_03496,wishlist,2022-12-19 18:00:00,Desktop,2.3
151725,CUST_01505,page_view,2023-05-17 20:00:00,Desktop,9.8
151726,CUST_01917,page_view,2022-09-19 09:00:00,iOS,0.6
151727,CUST_01177,checkout,2023-02-14 12:00:00,Desktop,8.0
151728,CUST_04979,product_click,2023-10-02 08:00:00,Android,9.9
151729,CUST_04662,page_view,2022-07-21 02:00:00,Desktop,9.6
151730,CUST_00980,page_view,2022-11-05 07:00:00,Android,16.3
151731,CUST_03244,add_to_cart,2023-02-13 17:00:00,iOS,5.0
151732,CUST_03925,page_view,2024-02-25 05:00:00,Android,12.3
151733,CUST_04657,add_to_cart,2023-11-18 18:00:00,Desktop,13.8
151734,CUST_00714,page_view,2023-10-20 13:00:00,Android,7.7
151735,CUST_00749,page_view,2023-12-06 15:00:00,iOS,13.8
151736,CUST_04780,add_to_cart,2022-12-28 17:00:00,Tablet,4.6
151737,CUST_03152,search,2024-04-11 23:00:00,Android,10.4
151738,CUST_01603,add_to_cart,2022-11-11 06:00:00,Desktop,0.2
151739,CUST_02733,page_view,2022-01-14 10:00:00,Android,9.9
151740,CUST_00001,checkout,2023-01-17 07:00:00,Android,7.1
151741,CUST_04684,add_to_cart,2023-06-26 19:00:00,Android,16.2
151742,CUST_01239,page_view,2022-05-06 07:00:00,Android,6.7
151743,CUST_04713,checkout,2023-03-01 16:00:00,Desktop,17.5
151744,CUST_02088,page_view,2023-04-17 02:00:00,iOS,2.8
151745,CUST_00741,checkout,2023-05-28 05:00:00,Android,8.5
151746,CUST_02935,page_view,2024-02-15 07:00:00,Android,17.3
151747,CUST_04401,wishlist,2022-03-22 20:00:00,Android,4.7
151748,CUST_03210,page_view,2023-02-14 11:00:00,Android,4.4
151749,CUST_04839,page_view,2024-05-14 00:00:00,Android,8.2
151750,CUST_03027,page_view,2022-01-10 17:00:00,iOS,0.6
151751,CUST_01801,product_click,2023-09-13 12:00:00,Desktop,13.3
151752,CUST_01786,checkout,2024-05-15 17:00:00,Android,11.6
151753,CUST_00354,page_view,2023-09-18 04:00:00,iOS,15.8
151754,CUST_00327,add_to_cart,2024-02-06 21:00:00,Tablet,7.3
151755,CUST_00319,product_click,2023-11-13 01:00:00,Desktop,4.4
151756,CUST_01242,wishlist,2023-06-29 11:00:00,Android,14.1
151757,CUST_03161,add_to_cart,2022-06-25 17:00:00,iOS,7.0
151758,CUST_00152,search,2023-02-28 08:00:00,iOS,5.9
151759,CUST_02474,page_view,2022-08-27 17:00:00,Tablet,10.1
151760,CUST_04302,add_to_cart,2023-11-23 23:00:00,Desktop,4.9
151761,CUST_00262,wishlist,2024-02-06 22:00:00,Tablet,11.9
151762,CUST_03207,product_click,2024-03-13 15:00:00,Android,8.3
151763,CUST_04075,page_view,2022-11-18 04:00:00,iOS,8.5
151764,CUST_01671,product_click,2024-03-17 15:00:00,Android,12.0
151765,CUST_01310,page_view,2023-10-26 22:00:00,Android,8.9
151766,CUST_04194,checkout,2022-09-15 01:00:00,Android,16.3
151767,CUST_01410,wishlist,2023-12-14 18:00:00,Desktop,12.4
151768,CUST_03903,wishlist,2024-03-30 12:00:00,iOS,15.3
151769,CUST_03696,add_to_cart,2023-03-13 03:00:00,iOS,5.7
151770,CUST_02396,search,2022-01-26 17:00:00,iOS,10.5
151771,CUST_02707,add_to_cart,2022-07-15 19:00:00,Android,11.8
151772,CUST_04967,search,2023-03-21 19:00:00,iOS,6.0
151773,CUST_04936,page_view,2024-03-05 09:00:00,Android,7.5
151774,CUST_01722,add_to_cart,2023-01-01 04:00:00,Desktop,11.3
151775,CUST_00227,search,2022-10-24 15:00:00,Android,13.8
151776,CUST_02869,search,2024-04-22 01:00:00,Android,14.3
151777,CUST_00621,add_to_cart,2022-06-28 23:00:00,iOS,0.4
151778,CUST_00681,page_view,2023-07-26 08:00:00,Desktop,7.6
151779,CUST_04822,add_to_cart,2022-02-11 13:00:00,Android,8.8
151780,CUST_03219,checkout,2022-10-12 16:00:00,Desktop,8.5
151781,CUST_00808,search,2023-05-01 20:00:00,Android,1.8
151782,CUST_04546,wishlist,2022-11-21 18:00:00,iOS,12.6
151783,CUST_02195,page_view,2023-02-20 13:00:00,Desktop,7.3
151784,CUST_02956,page_view,2023-08-11 21:00:00,iOS,15.5
151785,CUST_02070,add_to_cart,2023-04-28 08:00:00,Android,2.4
151786,CUST_00548,search,2023-06-12 06:00:00,iOS,9.9
151787,CUST_04685,search,2023-03-05 14:00:00,Desktop,8.7
151788,CUST_01624,page_view,2022-11-08 11:00:00,Android,2.1
151789,CUST_04315,checkout,2023-05-06 17:00:00,Android,10.3
151790,CUST_02217,wishlist,2022-03-31 09:00:00,Desktop,4.6
151791,CUST_04371,page_view,2022-08-20 05:00:00,Android,0.2
151792,CUST_00544,page_view,2023-05-23 04:00:00,Android,5.6
151793,CUST_04603,page_view,2023-08-01 11:00:00,Android,15.5
151794,CUST_01631,checkout,2023-06-21 12:00:00,Android,10.6
151795,CUST_01766,checkout,2022-02-26 16:00:00,Desktop,1.4
151796,CUST_04120,product_click,2022-08-02 03:00:00,Desktop,6.1
151797,CUST_02346,search,2024-05-24 09:00:00,Android,25.2
151798,CUST_03984,search,2022-01-02 01:00:00,Android,11.7
151799,CUST_04385,search,2022-03-04 07:00:00,Android,7.0
151800,CUST_04285,product_click,2024-04-06 03:00:00,Android,8.2
151801,CUST_00570,search,2022-07-12 03:00:00,iOS,17.0
151802,CUST_02450,page_view,2023-01-28 15:00:00,Android,7.1
151803,CUST_01736,add_to_cart,2022-07-22 03:00:00,Android,13.3
151804,CUST_03477,add_to_cart,2022-07-02 18:00:00,Android,8.0
151805,CUST_00318,page_view,2024-03-03 10:00:00,Desktop,1.5
151806,CUST_01828,page_view,2023-08-02 11:00:00,iOS,6.7
151807,CUST_01221,page_view,2022-10-20 13:00:00,Desktop,10.0
151808,CUST_02340,checkout,2023-05-13 03:00:00,Android,8.7
151809,CUST_02910,page_view,2024-05-23 23:00:00,Desktop,7.6
151810,CUST_02166,add_to_cart,2022-10-22 07:00:00,iOS,3.7
151811,CUST_02229,search,2023-05-28 11:00:00,iOS,1.4
151812,CUST_04348,wishlist,2022-11-17 11:00:00,iOS,10.5
151813,CUST_04837,product_click,2023-01-10 11:00:00,iOS,3.3
151814,CUST_04642,page_view,2024-02-09 12:00:00,iOS,6.1
151815,CUST_02594,checkout,2022-02-26 08:00:00,Desktop,4.1
151816,CUST_04639,page_view,2022-08-03 17:00:00,iOS,15.3
151817,CUST_04754,page_view,2023-02-06 06:00:00,Desktop,5.0
151818,CUST_00527,page_view,2023-07-09 03:00:00,Desktop,7.8
151819,CUST_02289,search,2023-04-10 02:00:00,iOS,9.6
151820,CUST_04739,add_to_cart,2024-01-01 12:00:00,Desktop,5.4
151821,CUST_04465,add_to_cart,2023-03-16 02:00:00,Android,8.9
151822,CUST_03198,add_to_cart,2022-06-26 16:00:00,iOS,8.2
151823,CUST_00162,page_view,2022-10-07 15:00:00,Android,4.6
151824,CUST_03540,page_view,2024-04-17 22:00:00,Desktop,13.8
151825,CUST_02596,checkout,2022-02-18 17:00:00,Desktop,9.0
151826,CUST_02392,add_to_cart,2023-04-17 10:00:00,iOS,4.2
151827,CUST_02660,search,2023-02-13 00:00:00,Desktop,0.4
151828,CUST_02373,app_open,2023-07-14 15:00:00,iOS,2.8
151829,CUST_04205,page_view,2023-03-06 18:00:00,iOS,12.0
151830,CUST_00854,add_to_cart,2023-11-09 12:00:00,Android,8.3
151831,CUST_01240,add_to_cart,2022-09-02 17:00:00,Desktop,2.0
151832,CUST_02652,add_to_cart,2023-05-01 23:00:00,iOS,5.6
151833,CUST_02969,page_view,2023-09-21 03:00:00,iOS,13.2
151834,CUST_00720,wishlist,2023-11-09 09:00:00,Android,12.0
151835,CUST_01842,page_view,2022-01-13 12:00:00,Desktop,4.4
151836,CUST_01989,add_to_cart,2023-12-01 21:00:00,Desktop,3.7
151837,CUST_01653,page_view,2022-08-17 07:00:00,Android,12.1
151838,CUST_01993,add_to_cart,2024-01-27 16:00:00,Android,12.7
151839,CUST_04379,checkout,2022-12-09 21:00:00,Android,10.3
151840,CUST_01913,wishlist,2022-04-19 02:00:00,Android,12.4
151841,CUST_01013,wishlist,2022-08-28 20:00:00,iOS,14.8
151842,CUST_03128,wishlist,2024-01-30 08:00:00,Desktop,10.6
151843,CUST_03976,product_click,2022-01-15 19:00:00,iOS,1.7
151844,CUST_02079,page_view,2023-07-18 04:00:00,iOS,12.2
151845,CUST_00004,product_click,2022-03-14 03:00:00,Desktop,1.6
151846,CUST_04684,page_view,2023-05-05 11:00:00,Android,3.7
151847,CUST_02278,add_to_cart,2022-02-17 02:00:00,Desktop,14.4
151848,CUST_01005,product_click,2023-02-02 15:00:00,Tablet,13.0
151849,CUST_04081,product_click,2023-02-03 12:00:00,Desktop,7.8
151850,CUST_02028,page_view,2022-04-04 18:00:00,Android,15.0
151851,CUST_03918,page_view,2022-12-30 17:00:00,Desktop,16.3
151852,CUST_04149,search,2023-07-11 18:00:00,Desktop,6.2
151853,CUST_04989,add_to_cart,2022-07-15 03:00:00,iOS,4.7
151854,CUST_02009,page_view,2023-05-24 10:00:00,Android,7.1
151855,CUST_00851,page_view,2023-05-13 07:00:00,Android,4.9
151856,CUST_00642,add_to_cart,2023-10-16 01:00:00,iOS,0.5
151857,CUST_04257,page_view,2022-03-01 05:00:00,Android,4.2
151858,CUST_02785,app_open,2023-12-31 08:00:00,Android,12.4
151859,CUST_01496,app_open,2024-03-31 21:00:00,Android,4.3
151860,CUST_01856,wishlist,2023-09-09 02:00:00,iOS,5.6
151861,CUST_01068,wishlist,2024-05-07 05:00:00,Desktop,6.6
151862,CUST_03250,page_view,2022-11-13 03:00:00,iOS,3.6
151863,CUST_01967,page_view,2023-07-10 12:00:00,Desktop,2.7
151864,CUST_03516,app_open,2023-12-14 13:00:00,Desktop,5.0
151865,CUST_03127,add_to_cart,2023-07-23 22:00:00,iOS,11.2
151866,CUST_02852,checkout,2022-04-07 01:00:00,Desktop,15.5
151867,CUST_02623,add_to_cart,2022-08-18 01:00:00,Tablet,3.6
151868,CUST_02268,product_click,2024-04-26 09:00:00,Android,6.1
151869,CUST_01035,page_view,2023-04-30 09:00:00,Android,11.0
151870,CUST_01643,page_view,2023-05-04 03:00:00,Desktop,8.9
151871,CUST_00232,app_open,2023-04-08 04:00:00,iOS,10.6
151872,CUST_02786,checkout,2022-09-08 12:00:00,Android,7.3
151873,CUST_04238,app_open,2022-11-02 14:00:00,Android,0.6
151874,CUST_02646,add_to_cart,2023-11-18 12:00:00,Desktop,8.9
151875,CUST_03999,page_view,2022-08-01 10:00:00,iOS,11.8
151876,CUST_04346,page_view,2022-10-09 04:00:00,iOS,3.0
151877,CUST_04360,search,2024-03-17 12:00:00,Android,6.5
151878,CUST_00575,checkout,2023-03-04 09:00:00,Desktop,4.6
151879,CUST_03995,search,2024-06-07 04:00:00,Android,20.1
151880,CUST_04490,add_to_cart,2022-05-10 06:00:00,Desktop,10.9
151881,CUST_03774,search,2023-03-11 22:00:00,iOS,8.3
151882,CUST_01443,product_click,2024-06-03 08:00:00,Android,6.9
151883,CUST_01468,checkout,2024-03-01 07:00:00,Android,11.6
151884,CUST_04455,page_view,2022-11-08 19:00:00,Desktop,13.6
151885,CUST_02763,add_to_cart,2023-03-21 22:00:00,Desktop,2.9
151886,CUST_01582,page_view,2023-02-01 15:00:00,Android,7.1
151887,CUST_00356,checkout,2022-09-25 03:00:00,Desktop,7.0
151888,CUST_01992,page_view,2022-07-13 02:00:00,iOS,9.8
151889,CUST_03567,page_view,2023-07-17 13:00:00,Android,7.9
151890,CUST_00106,search,2022-01-20 21:00:00,Android,2.1
151891,CUST_00608,product_click,2022-09-21 02:00:00,Android,1.7
151892,CUST_02965,product_click,2023-06-08 18:00:00,Desktop,5.1
151893,CUST_00975,page_view,2022-04-03 02:00:00,Android,3.9
151894,CUST_00875,add_to_cart,2024-04-13 15:00:00,iOS,1.8
151895,CUST_02357,page_view,2024-02-01 08:00:00,Android,10.0
151896,CUST_03589,add_to_cart,2022-06-06 13:00:00,Tablet,10.5
151897,CUST_03476,page_view,2023-06-26 06:00:00,iOS,8.2
151898,CUST_04321,page_view,2022-03-18 21:00:00,Android,18.6
151899,CUST_01792,search,2024-06-16 16:00:00,iOS,10.0
151900,CUST_01791,page_view,2023-12-30 05:00:00,Android,7.2
151901,CUST_03011,page_view,2023-01-27 09:00:00,Android,11.3
151902,CUST_04666,checkout,2023-06-17 20:00:00,Desktop,10.0
151903,CUST_01363,page_view,2024-01-26 00:00:00,iOS,9.9
151904,CUST_02585,product_click,2024-06-06 10:00:00,iOS,10.1
151905,CUST_00921,app_open,2024-04-17 07:00:00,iOS,7.8
151906,CUST_02516,add_to_cart,2024-01-26 18:00:00,Android,13.8
151907,CUST_04983,wishlist,2024-04-01 02:00:00,Tablet,1.1
151908,CUST_04567,add_to_cart,2024-02-15 19:00:00,Android,8.9
151909,CUST_02718,page_view,2024-06-08 10:00:00,Desktop,9.3
151910,CUST_02145,search,2023-05-09 00:00:00,Desktop,8.4
151911,CUST_01692,search,2022-12-03 07:00:00,iOS,5.7
151912,CUST_04344,search,2022-05-31 08:00:00,Tablet,0.1
151913,CUST_04305,wishlist,2023-10-10 06:00:00,Desktop,10.6
151914,CUST_00782,page_view,2023-03-15 19:00:00,Android,15.8
151915,CUST_01820,checkout,2022-11-25 02:00:00,Android,5.1
151916,CUST_01145,page_view,2023-03-21 05:00:00,Android,10.1
151917,CUST_04093,page_view,2022-06-19 09:00:00,Desktop,11.0
151918,CUST_01675,add_to_cart,2023-07-07 01:00:00,Desktop,4.3
151919,CUST_03260,wishlist,2023-07-11 15:00:00,iOS,3.8
151920,CUST_03394,search,2023-08-14 19:00:00,iOS,13.3
151921,CUST_02062,page_view,2022-02-12 15:00:00,Android,10.3
151922,CUST_00034,checkout,2024-05-02 02:00:00,Android,4.3
151923,CUST_00531,search,2023-01-26 01:00:00,Android,3.5
151924,CUST_01653,page_view,2023-03-05 23:00:00,Desktop,11.2
151925,CUST_02371,add_to_cart,2023-08-04 22:00:00,Android,11.2
151926,CUST_00725,search,2023-02-25 18:00:00,Android,8.5
151927,CUST_01243,page_view,2022-11-10 06:00:00,Android,9.4
151928,CUST_03162,page_view,2023-07-19 18:00:00,Android,8.7
151929,CUST_00109,page_view,2022-08-31 05:00:00,Desktop,8.0
151930,CUST_02883,page_view,2022-03-26 20:00:00,Desktop,11.7
151931,CUST_00221,page_view,2023-04-26 17:00:00,Desktop,2.1
151932,CUST_04393,search,2022-03-26 03:00:00,iOS,6.4
151933,CUST_04914,page_view,2023-01-24 16:00:00,Android,8.8
151934,CUST_02899,product_click,2022-07-01 23:00:00,iOS,15.0
151935,CUST_04231,search,2023-07-12 12:00:00,Android,9.0
151936,CUST_02032,add_to_cart,2023-09-07 22:00:00,Desktop,14.0
151937,CUST_03403,search,2022-09-18 15:00:00,Desktop,18.5
151938,CUST_00117,add_to_cart,2023-09-16 21:00:00,Android,15.4
151939,CUST_01100,page_view,2022-03-07 11:00:00,Android,10.1
151940,CUST_04242,checkout,2023-12-01 12:00:00,iOS,11.4
151941,CUST_00015,add_to_cart,2022-12-22 05:00:00,iOS,5.9
151942,CUST_04847,product_click,2022-11-09 01:00:00,iOS,8.1
151943,CUST_02920,page_view,2023-09-28 22:00:00,Android,3.2
151944,CUST_04231,search,2023-12-23 20:00:00,Desktop,12.7
151945,CUST_04590,page_view,2023-08-27 07:00:00,iOS,9.8
151946,CUST_03153,add_to_cart,2024-03-11 17:00:00,Android,9.4
151947,CUST_03922,add_to_cart,2022-03-29 01:00:00,Android,18.6
151948,CUST_02478,page_view,2023-11-25 09:00:00,Android,4.1
151949,CUST_04808,wishlist,2022-10-11 08:00:00,Tablet,1.3
151950,CUST_00768,page_view,2024-05-15 16:00:00,Android,5.6
151951,CUST_01090,add_to_cart,2022-06-01 00:00:00,Android,6.0
151952,CUST_04387,page_view,2023-09-16 22:00:00,Android,6.2
151953,CUST_02722,add_to_cart,2023-09-14 08:00:00,Android,10.9
151954,CUST_04543,page_view,2023-11-30 19:00:00,Android,4.9
151955,CUST_02864,page_view,2023-03-14 10:00:00,iOS,5.5
151956,CUST_04984,page_view,2024-02-23 16:00:00,iOS,1.0
151957,CUST_03548,add_to_cart,2022-08-18 11:00:00,Android,11.2
151958,CUST_00114,search,2023-04-25 17:00:00,iOS,9.8
151959,CUST_01945,add_to_cart,2024-04-02 07:00:00,iOS,16.1
151960,CUST_02033,page_view,2022-02-19 23:00:00,Android,3.6
151961,CUST_00982,page_view,2022-11-03 00:00:00,iOS,4.1
151962,CUST_02558,page_view,2022-06-15 01:00:00,Android,6.5
151963,CUST_00190,search,2023-07-23 22:00:00,Android,10.5
151964,CUST_03069,add_to_cart,2022-11-18 03:00:00,Android,16.0
151965,CUST_03424,product_click,2023-04-28 21:00:00,iOS,5.1
151966,CUST_00307,checkout,2023-05-20 08:00:00,Android,5.0
151967,CUST_02683,page_view,2022-11-18 01:00:00,iOS,10.0
151968,CUST_02741,wishlist,2023-10-16 20:00:00,Android,2.8
151969,CUST_00225,add_to_cart,2023-09-13 22:00:00,Android,8.8
151970,CUST_00230,page_view,2023-02-17 22:00:00,Desktop,6.0
151971,CUST_03922,add_to_cart,2023-05-25 13:00:00,Desktop,7.7
151972,CUST_04181,wishlist,2022-05-10 21:00:00,Android,8.4
151973,CUST_01448,add_to_cart,2022-12-06 09:00:00,iOS,12.1
151974,CUST_00616,add_to_cart,2022-09-11 14:00:00,iOS,0.8
151975,CUST_03924,app_open,2022-01-25 14:00:00,Android,4.3
151976,CUST_01308,product_click,2023-08-24 22:00:00,Tablet,16.2
151977,CUST_03506,page_view,2022-04-03 00:00:00,Desktop,6.0
151978,CUST_03632,search,2022-08-02 20:00:00,Desktop,5.3
151979,CUST_04956,add_to_cart,2023-04-28 14:00:00,iOS,4.3
151980,CUST_04053,add_to_cart,2022-11-25 04:00:00,Desktop,1.7
151981,CUST_00425,search,2022-09-04 23:00:00,Android,19.9
151982,CUST_04028,search,2023-04-09 19:00:00,Android,14.4
151983,CUST_04689,search,2023-12-14 19:00:00,Android,0.6
151984,CUST_02500,checkout,2022-07-09 22:00:00,Android,16.6
151985,CUST_03566,page_view,2022-03-16 06:00:00,iOS,5.2
151986,CUST_04480,add_to_cart,2022-12-17 11:00:00,Android,10.4
151987,CUST_00041,page_view,2023-11-24 04:00:00,Desktop,3.6
151988,CUST_00645,wishlist,2022-02-09 07:00:00,iOS,10.0
151989,CUST_03366,product_click,2024-03-01 02:00:00,iOS,14.2
151990,CUST_01098,page_view,2023-08-16 06:00:00,Android,2.5
151991,CUST_01151,search,2022-01-09 09:00:00,Android,5.1
151992,CUST_00810,add_to_cart,2024-01-31 10:00:00,Android,11.3
151993,CUST_00918,page_view,2024-04-26 12:00:00,Android,5.5
151994,CUST_02215,checkout,2022-05-18 20:00:00,Android,1.9
151995,CUST_03639,checkout,2023-12-08 08:00:00,iOS,7.7
151996,CUST_01623,page_view,2023-04-14 23:00:00,iOS,3.0
151997,CUST_04888,product_click,2023-06-16 03:00:00,Desktop,12.2
151998,CUST_03576,page_view,2022-08-31 20:00:00,iOS,25.0
151999,CUST_04528,page_view,2024-06-03 06:00:00,Desktop,19.3
152000,CUST_02194,wishlist,2024-01-02 19:00:00,Android,7.9
152001,CUST_02827,search,2022-12-17 16:00:00,iOS,9.9
152002,CUST_04095,wishlist,2022-09-05 04:00:00,Desktop,11.2
152003,CUST_00430,add_to_cart,2024-01-04 18:00:00,Android,14.7
152004,CUST_04773,checkout,2024-02-23 16:00:00,iOS,14.2
152005,CUST_01526,page_view,2024-01-28 06:00:00,iOS,4.5
152006,CUST_04249,page_view,2024-06-14 21:00:00,iOS,4.4
152007,CUST_02220,page_view,2024-03-11 02:00:00,Android,11.9
152008,CUST_02765,page_view,2023-07-09 01:00:00,Desktop,0.7
152009,CUST_02566,product_click,2023-04-28 21:00:00,Desktop,15.8
152010,CUST_04230,page_view,2023-09-19 17:00:00,Android,18.2
152011,CUST_00730,product_click,2023-09-03 16:00:00,Desktop,4.1
152012,CUST_01119,search,2024-01-17 20:00:00,Desktop,6.7
152013,CUST_03452,add_to_cart,2022-06-19 08:00:00,Desktop,14.9
152014,CUST_02577,search,2023-03-04 22:00:00,Android,6.8
152015,CUST_00657,search,2023-03-19 01:00:00,Android,12.1
152016,CUST_03209,page_view,2023-10-27 13:00:00,Android,7.5
152017,CUST_04868,wishlist,2023-12-09 11:00:00,Android,7.9
152018,CUST_04610,checkout,2022-12-17 05:00:00,iOS,4.7
152019,CUST_03656,page_view,2022-03-11 15:00:00,Desktop,4.9
152020,CUST_04294,add_to_cart,2024-01-19 17:00:00,Desktop,6.0
152021,CUST_04512,page_view,2022-02-07 15:00:00,Android,4.9
152022,CUST_01872,checkout,2023-07-26 21:00:00,iOS,2.1
152023,CUST_04540,page_view,2024-01-11 18:00:00,Android,9.4
152024,CUST_04463,add_to_cart,2023-08-31 22:00:00,Android,9.1
152025,CUST_03677,wishlist,2023-07-14 19:00:00,Desktop,6.6
152026,CUST_00978,search,2022-08-12 23:00:00,Desktop,23.3
152027,CUST_01836,search,2024-01-21 21:00:00,iOS,6.2
152028,CUST_04097,add_to_cart,2022-02-06 18:00:00,iOS,3.8
152029,CUST_00497,product_click,2023-08-31 01:00:00,iOS,8.3
152030,CUST_03097,product_click,2023-07-30 13:00:00,iOS,1.3
152031,CUST_03183,page_view,2023-09-12 17:00:00,iOS,5.7
152032,CUST_01963,add_to_cart,2024-02-20 08:00:00,Android,9.0
152033,CUST_00133,page_view,2022-08-26 23:00:00,Android,11.7
152034,CUST_04511,add_to_cart,2022-10-29 00:00:00,Android,10.4
152035,CUST_02163,page_view,2022-10-18 16:00:00,iOS,10.5
152036,CUST_00029,product_click,2022-03-20 22:00:00,Android,12.8
152037,CUST_04756,page_view,2022-05-09 14:00:00,Android,7.4
152038,CUST_02069,add_to_cart,2022-04-02 06:00:00,Android,5.2
152039,CUST_02669,add_to_cart,2023-12-08 16:00:00,Android,3.6
152040,CUST_00799,search,2023-07-03 10:00:00,iOS,4.6
152041,CUST_00365,product_click,2023-01-19 22:00:00,iOS,15.4
152042,CUST_01566,page_view,2022-02-05 05:00:00,Android,3.5
152043,CUST_02587,product_click,2024-03-29 03:00:00,iOS,12.6
152044,CUST_01028,wishlist,2023-02-05 01:00:00,Desktop,5.1
152045,CUST_03863,add_to_cart,2024-04-24 06:00:00,Android,6.1
152046,CUST_02475,page_view,2022-09-05 10:00:00,Android,6.3
152047,CUST_03815,search,2022-02-20 13:00:00,Desktop,0.3
152048,CUST_02212,page_view,2022-10-12 20:00:00,Android,6.9
152049,CUST_03408,product_click,2023-11-03 12:00:00,Android,10.1
152050,CUST_04848,checkout,2022-10-21 13:00:00,iOS,10.0
152051,CUST_00916,product_click,2022-08-20 13:00:00,Desktop,16.1
152052,CUST_00553,page_view,2023-07-08 00:00:00,Android,14.0
152053,CUST_04435,checkout,2024-04-02 13:00:00,Desktop,6.6
152054,CUST_04433,page_view,2024-04-30 17:00:00,Desktop,7.2
152055,CUST_01431,page_view,2022-04-06 23:00:00,iOS,1.9
152056,CUST_03058,add_to_cart,2022-09-15 23:00:00,Android,9.6
152057,CUST_00796,add_to_cart,2024-06-06 12:00:00,Android,16.0
152058,CUST_03279,product_click,2022-03-03 10:00:00,iOS,10.5
152059,CUST_03472,add_to_cart,2024-03-20 06:00:00,iOS,6.8
152060,CUST_00439,app_open,2023-01-09 08:00:00,Android,2.4
152061,CUST_02693,search,2022-09-06 08:00:00,Android,12.6
152062,CUST_04907,add_to_cart,2023-09-28 19:00:00,Android,3.3
152063,CUST_02192,checkout,2022-08-17 19:00:00,iOS,13.3
152064,CUST_03556,add_to_cart,2024-06-16 19:00:00,Desktop,6.5
152065,CUST_03597,page_view,2024-01-18 20:00:00,Desktop,11.4
152066,CUST_03451,page_view,2023-03-22 12:00:00,iOS,0.6
152067,CUST_04140,page_view,2023-10-15 19:00:00,Android,11.8
152068,CUST_03264,search,2022-03-18 05:00:00,Android,7.6
