txn_id,customer_id,txn_date,amount,category,channel,is_returned,payment_method,net_amount,txn_year_month
TXN_0062250,CUST_01195,2023-03-20,3172.82,Grocery,Web,0,Credit Card,3172.82,2023-03
TXN_0062251,CUST_00300,2022-02-16,147.78,Sports,Web,0,Net Banking,147.78,2022-02
TXN_0062252,CUST_01214,2022-01-18,582.24,Sports,Web,0,Net Banking,582.24,2022-01
TXN_0062253,CUST_00952,2023-07-19,1597.77,Apparel,Web,0,UPI,1597.77,2023-07
TXN_0062254,CUST_01831,2024-05-26,2497.3,Sports,Mobile App,0,COD,2497.3,2024-05
TXN_0062255,CUST_01662,2022-03-06,423.94,Grocery,Web,0,Debit Card,423.94,2022-03
TXN_0062256,CUST_04876,2024-01-30,547.87,Electronics,Web,0,COD,547.87,2024-01
TXN_0062257,CUST_00533,2023-03-05,580.13,Books,Mobile App,0,Net Banking,580.13,2023-03
TXN_0062258,CUST_02135,2022-04-19,5952.45,Grocery,Mobile App,0,Credit Card,5952.45,2022-04
TXN_0062259,CUST_04877,2022-03-21,2966.59,Apparel,In-Store,0,UPI,2966.59,2022-03
TXN_0062260,CUST_04654,2023-11-02,657.71,Beauty,Mobile App,0,Net Banking,657.71,2023-11
TXN_0062261,CUST_04720,2024-04-08,7754.81,Home,Mobile App,0,COD,7754.81,2024-04
TXN_0062262,CUST_01524,2023-06-23,1668.09,Travel,Mobile App,0,UPI,1668.09,2023-06
TXN_0062263,CUST_01214,2022-08-28,2190.49,Grocery,In-Store,0,Net Banking,2190.49,2022-08
TXN_0062264,CUST_01592,2023-12-10,2498.1,Sports,Mobile App,0,Credit Card,2498.1,2023-12
TXN_0062265,CUST_01153,2023-08-19,2796.87,Books,Mobile App,0,Net Banking,2796.87,2023-08
TXN_0062266,CUST_02489,2023-01-06,2155.8,Sports,Web,0,COD,2155.8,2023-01
TXN_0062267,CUST_03182,2023-09-22,1270.75,Books,Web,0,COD,1270.75,2023-09
TXN_0062268,CUST_01878,2022-07-24,593.82,Grocery,Mobile App,0,UPI,593.82,2022-07
TXN_0062269,CUST_01692,2023-07-05,1597.79,Apparel,Mobile App,0,Net Banking,1597.79,2023-07
TXN_0062270,CUST_00132,2022-11-21,2376.56,Home,Mobile App,0,COD,2376.56,2022-11
TXN_0062271,CUST_03271,2022-10-21,1945.2,Grocery,Mobile App,0,Net Banking,1945.2,2022-10
TXN_0062272,CUST_02984,2022-04-07,2105.81,Sports,Web,0,Credit Card,2105.81,2022-04
TXN_0062273,CUST_00053,2023-10-22,241.59,Apparel,In-Store,0,Credit Card,241.59,2023-10
TXN_0062274,CUST_01506,2023-10-27,1744.89,Books,Web,0,Debit Card,1744.89,2023-10
TXN_0062275,CUST_04434,2022-12-27,2707.62,Sports,Mobile App,0,Credit Card,2707.62,2022-12
TXN_0062276,CUST_02099,2023-11-16,3089.87,Books,In-Store,0,Credit Card,3089.87,2023-11
TXN_0062277,CUST_02934,2022-01-19,716.71,Travel,Partner,0,Credit Card,716.71,2022-01
TXN_0062278,CUST_03866,2022-12-08,3771.92,Books,In-Store,0,COD,3771.92,2022-12
TXN_0062279,CUST_02163,2022-10-19,2218.54,Beauty,Mobile App,0,COD,2218.54,2022-10
TXN_0062280,CUST_03938,2023-05-25,1940.2,Beauty,Mobile App,0,COD,1940.2,2023-05
TXN_0062281,CUST_03823,2024-03-01,4765.85,Books,Mobile App,0,Debit Card,4765.85,2024-03
TXN_0062282,CUST_02881,2022-08-27,7820.34,Electronics,Web,0,COD,7820.34,2022-08
TXN_0062283,CUST_04353,2022-04-26,2344.07,Home,Web,0,Credit Card,2344.07,2022-04
TXN_0062284,CUST_03385,2022-10-05,912.67,Electronics,Mobile App,0,Credit Card,912.67,2022-10
TXN_0062285,CUST_04619,2024-02-06,631.67,Books,In-Store,0,Credit Card,631.67,2024-02
TXN_0062286,CUST_00823,2022-02-02,938.56,Apparel,Mobile App,0,Debit Card,938.56,2022-02
TXN_0062287,CUST_03113,2024-04-24,1174.03,Travel,Web,1,Net Banking,0.0,2024-04
TXN_0062288,CUST_00617,2022-08-23,5387.0,Apparel,Mobile App,0,COD,5387.0,2022-08
TXN_0062289,CUST_04027,2023-06-23,1130.72,Electronics,Mobile App,0,Net Banking,1130.72,2023-06
TXN_0062290,CUST_03614,2023-08-03,5855.39,Apparel,Web,1,Net Banking,0.0,2023-08
TXN_0062291,CUST_02329,2022-10-11,4880.13,Electronics,Web,0,Net Banking,4880.13,2022-10
TXN_0062292,CUST_04352,2023-06-07,1753.09,Electronics,Web,0,Credit Card,1753.09,2023-06
TXN_0062293,CUST_01344,2023-05-03,766.3,Beauty,Web,0,UPI,766.3,2023-05
TXN_0062294,CUST_00217,2022-01-31,1605.5,Home,Mobile App,0,Debit Card,1605.5,2022-01
TXN_0062295,CUST_00450,2024-02-10,8395.93,Beauty,In-Store,0,UPI,8395.93,2024-02
TXN_0062296,CUST_01722,2024-05-04,770.98,Grocery,Partner,0,COD,770.98,2024-05
TXN_0062297,CUST_01280,2022-10-04,2117.95,Home,In-Store,0,Net Banking,2117.95,2022-10
TXN_0062298,CUST_01110,2024-04-21,134.54,Sports,In-Store,0,Credit Card,134.54,2024-04
TXN_0062299,CUST_03766,2023-02-10,932.94,Grocery,Mobile App,0,Credit Card,932.94,2023-02
TXN_0062300,CUST_03319,2022-01-11,5899.97,Grocery,Web,0,Credit Card,5899.97,2022-01
TXN_0062301,CUST_00658,2023-08-04,3475.98,Travel,Mobile App,0,Debit Card,3475.98,2023-08
TXN_0062302,CUST_00784,2022-05-22,6623.08,Sports,Mobile App,0,Credit Card,6623.08,2022-05
TXN_0062303,CUST_01183,2022-03-09,1278.83,Books,Mobile App,0,UPI,1278.83,2022-03
TXN_0062304,CUST_04599,2022-03-24,5278.86,Electronics,Web,0,Debit Card,5278.86,2022-03
TXN_0062305,CUST_01584,2023-07-10,2785.98,Sports,Mobile App,0,UPI,2785.98,2023-07
TXN_0062306,CUST_03708,2022-08-05,4886.13,Beauty,In-Store,0,UPI,4886.13,2022-08
TXN_0062307,CUST_01869,2024-03-08,7003.22,Grocery,Web,0,Debit Card,7003.22,2024-03
TXN_0062308,CUST_04770,2023-11-26,3209.18,Beauty,Mobile App,0,COD,3209.18,2023-11
TXN_0062309,CUST_03306,2023-06-21,5143.89,Books,Mobile App,0,Debit Card,5143.89,2023-06
TXN_0062310,CUST_00376,2023-08-23,2261.5,Apparel,In-Store,0,Credit Card,2261.5,2023-08
TXN_0062311,CUST_00060,2023-10-12,1368.93,Grocery,Web,0,Credit Card,1368.93,2023-10
TXN_0062312,CUST_04648,2023-07-29,398.06,Sports,Mobile App,0,COD,398.06,2023-07
TXN_0062313,CUST_00657,2023-12-25,21.22,Beauty,Partner,0,COD,21.22,2023-12
TXN_0062314,CUST_03241,2024-02-29,710.8,Books,In-Store,0,Credit Card,710.8,2024-02
TXN_0062315,CUST_00824,2022-11-05,1149.7,Grocery,Web,0,Net Banking,1149.7,2022-11
TXN_0062316,CUST_03144,2023-06-21,969.34,Books,Web,0,Credit Card,969.34,2023-06
TXN_0062317,CUST_03985,2024-06-03,5712.2,Sports,Mobile App,0,Net Banking,5712.2,2024-06
TXN_0062318,CUST_03211,2023-02-12,662.81,Beauty,Mobile App,0,COD,662.81,2023-02
TXN_0062319,CUST_03764,2024-01-30,3294.39,Beauty,Mobile App,0,Credit Card,3294.39,2024-01
TXN_0062320,CUST_03436,2022-04-07,531.97,Books,In-Store,0,UPI,531.97,2022-04
TXN_0062321,CUST_01651,2024-01-06,5481.15,Books,Mobile App,0,Debit Card,5481.15,2024-01
TXN_0062322,CUST_03203,2023-11-08,499.36,Books,Web,1,Credit Card,0.0,2023-11
TXN_0062323,CUST_00250,2023-11-16,8502.77,Sports,In-Store,0,Credit Card,8502.77,2023-11
TXN_0062324,CUST_01161,2024-02-21,1162.81,Home,Web,0,Debit Card,1162.81,2024-02
TXN_0062325,CUST_03583,2023-11-10,4725.53,Electronics,Mobile App,0,UPI,4725.53,2023-11
TXN_0062326,CUST_00074,2023-03-28,732.66,Books,Web,0,UPI,732.66,2023-03
TXN_0062327,CUST_04616,2023-02-12,2723.3,Electronics,Mobile App,0,COD,2723.3,2023-02
TXN_0062328,CUST_00784,2022-12-25,2668.2,Sports,Web,0,COD,2668.2,2022-12
TXN_0062329,CUST_04875,2023-04-12,2521.91,Apparel,In-Store,0,Credit Card,2521.91,2023-04
TXN_0062330,CUST_02327,2024-03-18,1684.34,Apparel,Mobile App,0,COD,1684.34,2024-03
TXN_0062331,CUST_00952,2023-07-09,6912.33,Home,Mobile App,0,COD,6912.33,2023-07
TXN_0062332,CUST_03066,2023-10-17,1555.26,Home,In-Store,0,Net Banking,1555.26,2023-10
TXN_0062333,CUST_01686,2022-11-24,2699.11,Books,In-Store,1,Credit Card,0.0,2022-11
TXN_0062334,CUST_03944,2022-01-21,2743.55,Beauty,Web,0,Credit Card,2743.55,2022-01
TXN_0062335,CUST_01426,2023-01-18,2579.08,Electronics,Web,0,Net Banking,2579.08,2023-01
TXN_0062336,CUST_04903,2023-04-20,2617.94,Travel,Mobile App,0,Net Banking,2617.94,2023-04
TXN_0062337,CUST_02696,2022-12-03,688.96,Sports,Mobile App,0,Credit Card,688.96,2022-12
TXN_0062338,CUST_02693,2022-07-07,216.11,Sports,Web,0,COD,216.11,2022-07
TXN_0062339,CUST_04869,2024-02-12,8104.88,Electronics,In-Store,0,Debit Card,8104.88,2024-02
TXN_0062340,CUST_04627,2024-01-02,1323.04,Home,Web,1,Net Banking,0.0,2024-01
TXN_0062341,CUST_02001,2023-09-18,1864.56,Sports,Mobile App,0,Net Banking,1864.56,2023-09
TXN_0062342,CUST_00381,2023-04-24,1597.16,Electronics,Partner,0,COD,1597.16,2023-04
TXN_0062343,CUST_04157,2023-06-06,1445.7,Electronics,In-Store,0,COD,1445.7,2023-06
TXN_0062344,CUST_01981,2023-05-12,5866.09,Beauty,In-Store,0,COD,5866.09,2023-05
TXN_0062345,CUST_02236,2023-03-10,891.63,Travel,In-Store,0,Net Banking,891.63,2023-03
TXN_0062346,CUST_02434,2022-07-13,418.52,Books,Web,0,UPI,418.52,2022-07
TXN_0062347,CUST_02551,2022-08-11,196.33,Books,Web,0,COD,196.33,2022-08
TXN_0062348,CUST_04274,2022-12-26,6416.97,Books,Mobile App,0,UPI,6416.97,2022-12
TXN_0062349,CUST_03249,2023-03-28,2465.78,Grocery,Web,1,Credit Card,0.0,2023-03
TXN_0062350,CUST_00114,2022-07-21,255.59,Beauty,Web,0,Net Banking,255.59,2022-07
TXN_0062351,CUST_00208,2022-04-29,2016.42,Books,Mobile App,0,Net Banking,2016.42,2022-04
TXN_0062352,CUST_02039,2024-02-03,1567.76,Apparel,Web,0,UPI,1567.76,2024-02
TXN_0062353,CUST_00455,2023-01-05,8269.53,Apparel,Mobile App,0,Debit Card,8269.53,2023-01
TXN_0062354,CUST_00602,2023-10-14,1899.94,Apparel,Mobile App,0,Net Banking,1899.94,2023-10
TXN_0062355,CUST_01757,2023-06-19,8293.14,Home,Web,0,Credit Card,8293.14,2023-06
TXN_0062356,CUST_01582,2023-11-03,3143.89,Beauty,Mobile App,1,Debit Card,0.0,2023-11
TXN_0062357,CUST_01127,2022-10-09,3041.05,Books,Web,0,COD,3041.05,2022-10
TXN_0062358,CUST_00904,2024-04-05,832.95,Electronics,Mobile App,0,Debit Card,832.95,2024-04
TXN_0062359,CUST_00654,2022-06-05,288.03,Beauty,Mobile App,0,COD,288.03,2022-06
TXN_0062360,CUST_01908,2023-06-16,2126.04,Beauty,Web,0,UPI,2126.04,2023-06
TXN_0062361,CUST_00078,2023-11-26,1538.19,Apparel,In-Store,1,UPI,0.0,2023-11
TXN_0062362,CUST_04131,2023-10-07,7587.06,Beauty,Mobile App,0,Debit Card,7587.06,2023-10
TXN_0062363,CUST_00588,2024-05-16,554.42,Home,Mobile App,0,COD,554.42,2024-05
TXN_0062364,CUST_00427,2022-11-02,510.39,Sports,Mobile App,0,Net Banking,510.39,2022-11
TXN_0062365,CUST_02179,2023-01-29,480.83,Grocery,Web,0,UPI,480.83,2023-01
TXN_0062366,CUST_02505,2022-09-22,455.38,Grocery,Web,0,UPI,455.38,2022-09
TXN_0062367,CUST_03179,2024-06-15,937.64,Home,In-Store,0,Net Banking,937.64,2024-06
TXN_0062368,CUST_03005,2022-02-02,1935.77,Apparel,Mobile App,0,Net Banking,1935.77,2022-02
TXN_0062369,CUST_02327,2024-02-03,5001.86,Books,Partner,0,Debit Card,5001.86,2024-02
TXN_0062370,CUST_03792,2022-11-11,7435.26,Beauty,In-Store,0,Debit Card,7435.26,2022-11
TXN_0062371,CUST_00608,2022-09-29,4644.82,Grocery,Mobile App,0,UPI,4644.82,2022-09
TXN_0062372,CUST_04033,2023-12-07,672.88,Apparel,Web,0,COD,672.88,2023-12
TXN_0062373,CUST_01028,2022-08-19,1584.52,Sports,Web,1,Net Banking,0.0,2022-08
TXN_0062374,CUST_02266,2023-12-14,362.08,Grocery,Web,0,COD,362.08,2023-12
TXN_0062375,CUST_01659,2023-06-06,2720.12,Books,Web,0,Credit Card,2720.12,2023-06
TXN_0062376,CUST_01896,2023-10-29,61.5,Books,Mobile App,0,Net Banking,61.5,2023-10
TXN_0062377,CUST_00286,2024-04-02,1137.73,Books,In-Store,0,Debit Card,1137.73,2024-04
TXN_0062378,CUST_03430,2022-10-19,2559.98,Apparel,Mobile App,1,COD,0.0,2022-10
TXN_0062379,CUST_01185,2023-12-20,3499.79,Grocery,In-Store,0,UPI,3499.79,2023-12
TXN_0062380,CUST_01441,2022-02-23,7665.21,Grocery,Web,0,Debit Card,7665.21,2022-02
TXN_0062381,CUST_03604,2022-01-31,3529.55,Grocery,In-Store,1,UPI,0.0,2022-01
TXN_0062382,CUST_02015,2024-03-20,915.95,Books,In-Store,1,UPI,0.0,2024-03
TXN_0062383,CUST_02114,2022-10-09,2553.27,Travel,Partner,0,Debit Card,2553.27,2022-10
TXN_0062384,CUST_04326,2023-10-22,3387.9,Grocery,Web,0,UPI,3387.9,2023-10
TXN_0062385,CUST_03287,2022-05-20,3690.75,Home,Web,0,Net Banking,3690.75,2022-05
TXN_0062386,CUST_02804,2023-09-07,263.83,Beauty,In-Store,1,Debit Card,0.0,2023-09
TXN_0062387,CUST_00012,2022-12-24,3645.87,Sports,Mobile App,0,Debit Card,3645.87,2022-12
TXN_0062388,CUST_02661,2022-06-24,323.54,Travel,Web,0,COD,323.54,2022-06
TXN_0062389,CUST_00686,2023-01-15,2587.91,Books,Web,0,Credit Card,2587.91,2023-01
TXN_0062390,CUST_01253,2022-10-12,3530.36,Travel,Partner,0,Debit Card,3530.36,2022-10
TXN_0062391,CUST_00242,2023-07-17,5446.67,Grocery,Mobile App,1,Credit Card,0.0,2023-07
TXN_0062392,CUST_03888,2023-10-18,77.24,Apparel,Mobile App,0,Debit Card,77.24,2023-10
TXN_0062393,CUST_00213,2023-02-14,5421.52,Travel,In-Store,1,Credit Card,0.0,2023-02
TXN_0062394,CUST_02922,2022-01-18,1685.68,Home,In-Store,0,Net Banking,1685.68,2022-01
TXN_0062395,CUST_04437,2022-11-05,4817.09,Books,Mobile App,0,Net Banking,4817.09,2022-11
TXN_0062396,CUST_03109,2023-03-13,1482.75,Apparel,Mobile App,0,Net Banking,1482.75,2023-03
TXN_0062397,CUST_02493,2022-08-12,594.31,Books,Mobile App,0,COD,594.31,2022-08
TXN_0062398,CUST_04015,2023-12-28,1668.55,Electronics,Mobile App,0,UPI,1668.55,2023-12
TXN_0062399,CUST_04571,2024-04-04,2983.6,Books,In-Store,0,COD,2983.6,2024-04
TXN_0062400,CUST_03704,2023-10-17,6741.92,Grocery,Web,0,Net Banking,6741.92,2023-10
TXN_0062401,CUST_02577,2024-05-02,2087.36,Travel,Partner,0,Debit Card,2087.36,2024-05
TXN_0062402,CUST_01824,2023-07-25,2102.3,Electronics,Web,0,UPI,2102.3,2023-07
TXN_0062403,CUST_00906,2024-04-12,687.31,Electronics,Mobile App,0,Credit Card,687.31,2024-04
TXN_0062404,CUST_01202,2022-01-21,3578.05,Home,Mobile App,0,Net Banking,3578.05,2022-01
TXN_0062405,CUST_00971,2023-02-02,674.33,Beauty,Mobile App,0,Net Banking,674.33,2023-02
TXN_0062406,CUST_00786,2024-04-29,1848.15,Electronics,Web,1,Credit Card,0.0,2024-04
TXN_0062407,CUST_00706,2022-07-05,552.07,Grocery,Web,0,Debit Card,552.07,2022-07
TXN_0062408,CUST_04515,2024-03-07,1842.63,Beauty,Mobile App,0,UPI,1842.63,2024-03
TXN_0062409,CUST_03590,2024-05-16,2468.37,Sports,Mobile App,0,COD,2468.37,2024-05
TXN_0062410,CUST_04807,2022-12-11,3940.0,Grocery,Mobile App,0,Credit Card,3940.0,2022-12
TXN_0062411,CUST_03311,2023-12-08,3850.09,Home,Mobile App,0,COD,3850.09,2023-12
TXN_0062412,CUST_02637,2023-07-31,2068.61,Books,Mobile App,0,Credit Card,2068.61,2023-07
TXN_0062413,CUST_00614,2022-10-08,2842.67,Apparel,Mobile App,0,Credit Card,2842.67,2022-10
TXN_0062414,CUST_00578,2022-04-04,6984.97,Grocery,In-Store,0,Debit Card,6984.97,2022-04
TXN_0062415,CUST_04808,2024-02-14,2735.13,Travel,Web,0,Debit Card,2735.13,2024-02
TXN_0062416,CUST_01097,2022-05-21,878.84,Beauty,In-Store,0,UPI,878.84,2022-05
TXN_0062417,CUST_00167,2023-09-24,1744.89,Books,Web,1,Net Banking,0.0,2023-09
TXN_0062418,CUST_03889,2023-09-08,2321.63,Electronics,Web,0,UPI,2321.63,2023-09
TXN_0062419,CUST_02893,2023-04-11,80.31,Books,Web,0,COD,80.31,2023-04
TXN_0062420,CUST_01763,2022-04-21,14449.69,Beauty,Mobile App,0,COD,14449.69,2022-04
TXN_0062421,CUST_03244,2022-08-23,545.7,Beauty,In-Store,0,COD,545.7,2022-08
TXN_0062422,CUST_02293,2023-09-11,724.84,Electronics,Mobile App,1,Debit Card,0.0,2023-09
TXN_0062423,CUST_02352,2024-06-14,3804.75,Sports,In-Store,0,COD,3804.75,2024-06
TXN_0062424,CUST_00382,2024-05-10,3266.95,Apparel,Mobile App,0,Debit Card,3266.95,2024-05
TXN_0062425,CUST_03229,2023-06-16,1265.73,Apparel,Web,0,UPI,1265.73,2023-06
TXN_0062426,CUST_03724,2024-05-23,3081.79,Travel,Partner,0,Debit Card,3081.79,2024-05
TXN_0062427,CUST_00167,2022-04-23,3056.53,Beauty,Mobile App,0,UPI,3056.53,2022-04
TXN_0062428,CUST_03052,2022-01-09,5449.82,Apparel,Mobile App,0,Debit Card,5449.82,2022-01
TXN_0062429,CUST_01899,2023-10-07,8867.19,Beauty,In-Store,0,UPI,8867.19,2023-10
TXN_0062430,CUST_03372,2023-06-24,312.59,Grocery,Mobile App,0,COD,312.59,2023-06
TXN_0062431,CUST_00862,2023-06-22,704.53,Beauty,In-Store,0,Credit Card,704.53,2023-06
TXN_0062432,CUST_04191,2023-03-30,641.32,Books,Web,0,UPI,641.32,2023-03
TXN_0062433,CUST_03541,2023-08-22,4247.5,Home,Mobile App,0,UPI,4247.5,2023-08
TXN_0062434,CUST_04554,2023-12-17,3247.86,Grocery,In-Store,0,Credit Card,3247.86,2023-12
TXN_0062435,CUST_03588,2024-06-08,339.92,Books,Mobile App,0,Debit Card,339.92,2024-06
TXN_0062436,CUST_00530,2023-10-08,661.07,Grocery,Web,0,COD,661.07,2023-10
TXN_0062437,CUST_03516,2024-01-15,1882.53,Beauty,Web,0,Debit Card,1882.53,2024-01
TXN_0062438,CUST_02669,2022-07-22,1671.26,Electronics,Web,0,Debit Card,1671.26,2022-07
TXN_0062439,CUST_00896,2024-02-17,15394.06,Apparel,Mobile App,0,Net Banking,15394.06,2024-02
TXN_0062440,CUST_01662,2024-01-13,2493.91,Sports,Web,0,UPI,2493.91,2024-01
TXN_0062441,CUST_00320,2023-12-02,383.27,Beauty,In-Store,0,Credit Card,383.27,2023-12
TXN_0062442,CUST_01637,2022-04-09,4955.32,Books,Web,0,Net Banking,4955.32,2022-04
TXN_0062443,CUST_03476,2024-02-21,484.83,Sports,In-Store,0,COD,484.83,2024-02
TXN_0062444,CUST_00692,2024-01-09,967.01,Sports,Web,0,UPI,967.01,2024-01
TXN_0062445,CUST_02352,2022-04-01,1269.81,Beauty,In-Store,0,Net Banking,1269.81,2022-04
TXN_0062446,CUST_03936,2023-02-09,6200.49,Sports,Mobile App,0,UPI,6200.49,2023-02
TXN_0062447,CUST_01269,2022-11-07,202.09,Sports,Mobile App,0,COD,202.09,2022-11
TXN_0062448,CUST_00244,2023-08-20,1437.56,Home,Web,0,UPI,1437.56,2023-08
TXN_0062449,CUST_04955,2023-12-25,491.12,Travel,Web,1,COD,0.0,2023-12
TXN_0062450,CUST_02473,2024-03-24,2844.27,Books,Web,0,Credit Card,2844.27,2024-03
TXN_0062451,CUST_04829,2023-07-13,1323.78,Beauty,In-Store,0,COD,1323.78,2023-07
TXN_0062452,CUST_03893,2023-09-01,406.73,Beauty,Web,0,Credit Card,406.73,2023-09
TXN_0062453,CUST_02136,2022-01-14,5494.68,Home,In-Store,0,COD,5494.68,2022-01
TXN_0062454,CUST_02461,2024-06-04,1005.0,Apparel,Web,0,Credit Card,1005.0,2024-06
TXN_0062455,CUST_02599,2024-05-30,4151.93,Apparel,Web,0,UPI,4151.93,2024-05
TXN_0062456,CUST_00594,2022-03-05,220.76,Sports,Mobile App,0,Net Banking,220.76,2022-03
TXN_0062457,CUST_04106,2022-02-08,2642.68,Grocery,Mobile App,0,Credit Card,2642.68,2022-02
TXN_0062458,CUST_02031,2024-05-31,857.25,Sports,Mobile App,0,Net Banking,857.25,2024-05
TXN_0062459,CUST_03337,2022-04-10,3176.77,Books,Partner,0,Debit Card,3176.77,2022-04
TXN_0062460,CUST_01714,2022-05-04,2924.06,Books,Mobile App,0,UPI,2924.06,2022-05
TXN_0062461,CUST_01995,2023-03-17,8710.3,Beauty,Mobile App,0,UPI,8710.3,2023-03
TXN_0062462,CUST_00268,2023-02-01,740.74,Grocery,Web,0,Credit Card,740.74,2023-02
TXN_0062463,CUST_00386,2023-04-15,932.5,Apparel,In-Store,0,Net Banking,932.5,2023-04
TXN_0062464,CUST_01498,2023-09-04,806.23,Beauty,Mobile App,0,Credit Card,806.23,2023-09
TXN_0062465,CUST_03089,2024-03-08,359.25,Home,In-Store,0,COD,359.25,2024-03
TXN_0062466,CUST_02083,2023-09-02,5953.34,Home,Web,0,Net Banking,5953.34,2023-09
TXN_0062467,CUST_02758,2022-01-08,2381.29,Books,Web,0,Net Banking,2381.29,2022-01
TXN_0062468,CUST_02851,2022-01-13,1889.46,Home,Web,0,Net Banking,1889.46,2022-01
TXN_0062469,CUST_04296,2022-06-13,8845.24,Home,Mobile App,0,UPI,8845.24,2022-06
TXN_0062470,CUST_04064,2023-07-27,1962.0,Beauty,In-Store,0,COD,1962.0,2023-07
TXN_0062471,CUST_04386,2022-07-03,3446.4,Home,Web,0,Credit Card,3446.4,2022-07
TXN_0062472,CUST_03083,2022-12-27,7400.84,Apparel,Web,0,Net Banking,7400.84,2022-12
TXN_0062473,CUST_03971,2024-03-04,2233.87,Grocery,Web,0,UPI,2233.87,2024-03
TXN_0062474,CUST_03154,2022-09-22,327.84,Apparel,Mobile App,0,COD,327.84,2022-09
TXN_0062475,CUST_01362,2023-12-28,4653.39,Beauty,Web,0,Credit Card,4653.39,2023-12
TXN_0062476,CUST_02934,2024-03-19,267.91,Beauty,In-Store,0,Net Banking,267.91,2024-03
TXN_0062477,CUST_00179,2022-05-23,7322.15,Beauty,Mobile App,0,Net Banking,7322.15,2022-05
TXN_0062478,CUST_03667,2022-09-14,1479.64,Grocery,Web,0,COD,1479.64,2022-09
TXN_0062479,CUST_03817,2023-04-12,2917.43,Electronics,Mobile App,0,UPI,2917.43,2023-04
TXN_0062480,CUST_01113,2024-02-08,4704.92,Home,In-Store,0,COD,4704.92,2024-02
TXN_0062481,CUST_04716,2023-03-22,452.35,Travel,Web,0,Net Banking,452.35,2023-03
TXN_0062482,CUST_00514,2022-04-11,1006.88,Beauty,Mobile App,0,Net Banking,1006.88,2022-04
TXN_0062483,CUST_04866,2023-01-25,2767.42,Electronics,Mobile App,0,Debit Card,2767.42,2023-01
TXN_0062484,CUST_04229,2022-09-14,4149.22,Books,Mobile App,0,Debit Card,4149.22,2022-09
TXN_0062485,CUST_02977,2023-01-09,1744.89,Electronics,Mobile App,0,Debit Card,1744.89,2023-01
TXN_0062486,CUST_01692,2022-05-27,4598.85,Electronics,Web,0,Credit Card,4598.85,2022-05
TXN_0062487,CUST_04658,2024-04-13,14167.96,Sports,Mobile App,0,Credit Card,14167.96,2024-04
TXN_0062488,CUST_00169,2022-12-08,3398.6,Electronics,Mobile App,0,Net Banking,3398.6,2022-12
TXN_0062489,CUST_03018,2024-06-02,1449.7,Apparel,In-Store,0,Debit Card,1449.7,2024-06
TXN_0062490,CUST_03396,2023-04-01,1556.44,Books,Mobile App,0,Debit Card,1556.44,2023-04
TXN_0062491,CUST_00817,2023-05-29,3229.84,Home,Web,0,Credit Card,3229.84,2023-05
TXN_0062492,CUST_02194,2022-03-20,7429.86,Electronics,Web,0,Net Banking,7429.86,2022-03
TXN_0062493,CUST_02897,2022-02-07,1238.37,Sports,In-Store,0,Debit Card,1238.37,2022-02
TXN_0062494,CUST_02457,2023-03-26,872.37,Apparel,Web,0,UPI,872.37,2023-03
TXN_0062495,CUST_03468,2023-01-21,183.08,Electronics,Mobile App,0,UPI,183.08,2023-01
TXN_0062496,CUST_02863,2022-09-30,849.09,Books,Mobile App,0,Debit Card,849.09,2022-09
TXN_0062497,CUST_03029,2024-03-30,645.43,Sports,Mobile App,0,UPI,645.43,2024-03
TXN_0062498,CUST_03668,2024-04-16,1968.52,Home,Web,0,COD,1968.52,2024-04
TXN_0062499,CUST_02653,2022-12-10,2964.19,Beauty,Partner,0,Debit Card,2964.19,2022-12
TXN_0062500,CUST_02115,2024-03-25,2415.12,Home,Mobile App,0,UPI,2415.12,2024-03
TXN_0062501,CUST_04807,2023-08-25,175.55,Electronics,Mobile App,0,Credit Card,175.55,2023-08
TXN_0062502,CUST_01596,2022-08-10,2980.16,Books,Web,0,Credit Card,2980.16,2022-08
TXN_0062503,CUST_01889,2024-06-14,3769.34,Books,Web,1,Net Banking,0.0,2024-06
TXN_0062504,CUST_03284,2024-03-11,1663.8,Beauty,Mobile App,0,Net Banking,1663.8,2024-03
TXN_0062505,CUST_00939,2023-12-19,3147.81,Apparel,Web,0,Net Banking,3147.81,2023-12
TXN_0062506,CUST_02469,2022-06-28,3414.34,Apparel,Mobile App,0,UPI,3414.34,2022-06
TXN_0062507,CUST_03555,2023-01-18,918.11,Home,Mobile App,0,Credit Card,918.11,2023-01
TXN_0062508,CUST_00341,2023-05-05,36.4,Travel,Mobile App,0,COD,36.4,2023-05
TXN_0062509,CUST_02228,2023-06-18,794.05,Electronics,Mobile App,0,Debit Card,794.05,2023-06
TXN_0062510,CUST_01278,2023-04-12,162.09,Books,In-Store,0,COD,162.09,2023-04
TXN_0062511,CUST_01020,2023-07-30,747.88,Sports,In-Store,0,Debit Card,747.88,2023-07
TXN_0062512,CUST_00840,2024-01-15,925.63,Sports,In-Store,0,UPI,925.63,2024-01
TXN_0062513,CUST_02291,2023-05-06,815.02,Grocery,In-Store,0,Debit Card,815.02,2023-05
TXN_0062514,CUST_01956,2022-11-10,8590.0,Sports,Mobile App,0,Debit Card,8590.0,2022-11
TXN_0062515,CUST_04234,2022-10-09,240.77,Beauty,Web,0,UPI,240.77,2022-10
TXN_0062516,CUST_03420,2022-06-12,2162.7,Sports,In-Store,0,COD,2162.7,2022-06
