ticket_id,customer_id,created_date,category,priority,resolution_days,csat_score
TKT_009116,CUST_00367,2022-04-19,Payment,Medium,5,5
TKT_009117,CUST_01144,2024-04-20,Product Quality,Medium,3,4
TKT_009118,CUST_00033,2023-05-14,Account,Medium,2,1
TKT_009119,CUST_04305,2022-02-17,Product Quality,Medium,2,4
TKT_009120,CUST_03450,2024-04-22,Account,Medium,3,1
TKT_009121,CUST_02809,2022-03-12,Other,High,7,4
TKT_009122,CUST_04258,2022-06-25,Other,High,5,3
TKT_009123,CUST_02610,2024-01-24,Account,Medium,5,3
TKT_009124,CUST_03806,2023-12-20,Other,Low,1,4
TKT_009125,CUST_02002,2022-08-16,Return,High,2,4
TKT_009126,CUST_01016,2023-01-26,App Issue,Medium,7,4
TKT_009127,CUST_01838,2022-08-07,Other,Low,3,3
TKT_009128,CUST_01836,2022-12-22,App Issue,Medium,2,4
TKT_009129,CUST_01127,2023-11-20,Return,High,1,1
TKT_009130,CUST_01643,2022-04-05,Other,High,5,5
TKT_009131,CUST_02573,2022-09-10,Payment,Medium,7,4
TKT_009132,CUST_03291,2023-08-04,Product Quality,Low,1,5
TKT_009133,CUST_00634,2023-06-22,Payment,Medium,5,5
TKT_009134,CUST_03826,2023-07-05,Other,Low,3,3
TKT_009135,CUST_04008,2022-10-16,Account,Medium,5,5
TKT_009136,CUST_00504,2023-06-09,Other,Medium,3,5
TKT_009137,CUST_01811,2023-12-14,Product Quality,Low,,5
TKT_009138,CUST_01735,2022-11-28,App Issue,Medium,2,
TKT_009139,CUST_02359,2024-05-07,Account,High,2,4
TKT_009140,CUST_03689,2024-05-25,Delivery,Medium,3,4
TKT_009141,CUST_01456,2023-04-04,Account,High,3,3
TKT_009142,CUST_03053,2022-05-03,Return,Medium,2,5
TKT_009143,CUST_00059,2024-03-01,Product Quality,Medium,1,5
TKT_009144,CUST_02734,2022-06-15,Account,Medium,5,4
TKT_009145,CUST_02110,2024-05-25,Other,Medium,1,2
TKT_009146,CUST_01099,2022-03-05,Delivery,Medium,2,4
TKT_009147,CUST_00955,2023-01-12,Return,Medium,3,4
TKT_009148,CUST_03914,2024-03-01,Delivery,Low,3,
TKT_009149,CUST_02776,2022-10-20,Delivery,Medium,1,4
TKT_009150,CUST_01777,2023-05-16,Payment,Medium,1,4
TKT_009151,CUST_02086,2022-01-24,App Issue,Medium,7,4
TKT_009152,CUST_04318,2023-10-05,Return,High,1,
TKT_009153,CUST_01403,2023-08-08,Delivery,Low,5,5
TKT_009154,CUST_02955,2024-02-02,Account,Medium,5,5
TKT_009155,CUST_00682,2023-12-21,Account,High,3,5
TKT_009156,CUST_04523,2022-10-09,App Issue,Low,5,5
TKT_009157,CUST_04874,2023-10-25,App Issue,Medium,1,3
TKT_009158,CUST_03110,2022-11-20,Product Quality,High,5,4
TKT_009159,CUST_04375,2023-09-23,Other,Medium,2,4
TKT_009160,CUST_01855,2024-05-31,Return,Low,3,4
TKT_009161,CUST_00038,2023-02-14,Other,Medium,5,5
TKT_009162,CUST_01790,2022-06-23,Product Quality,Low,1,5
TKT_009163,CUST_00961,2022-10-14,Other,Medium,2,4
TKT_009164,CUST_03875,2022-04-29,Other,Low,3,
TKT_009165,CUST_02579,2022-02-08,Product Quality,Medium,7,5
TKT_009166,CUST_04294,2022-10-23,Other,Medium,5,4
TKT_009167,CUST_01653,2022-03-15,Other,Low,2,3
TKT_009168,CUST_03375,2023-05-29,Account,Medium,2,4
TKT_009169,CUST_01423,2022-04-10,Other,Medium,3,4
TKT_009170,CUST_04706,2023-06-26,Account,High,5,4
TKT_009171,CUST_02070,2022-11-01,App Issue,Medium,2,4
TKT_009172,CUST_04932,2022-11-03,Other,High,2,4
TKT_009173,CUST_02883,2024-04-02,Return,Low,3,4
TKT_009174,CUST_02524,2022-01-28,Delivery,High,3,2
TKT_009175,CUST_02415,2022-08-01,Account,Medium,2,5
TKT_009176,CUST_04863,2023-06-30,Payment,Medium,2,4
TKT_009177,CUST_03165,2024-01-21,Return,Low,3,2
TKT_009178,CUST_04564,2023-06-07,Account,Low,1,5
TKT_009179,CUST_02639,2023-12-31,Product Quality,Medium,1,2
TKT_009180,CUST_01409,2022-01-21,Delivery,Low,1,3
TKT_009181,CUST_00053,2024-03-29,Return,Low,3,5
TKT_009182,CUST_03832,2022-12-13,Delivery,Low,7,4
TKT_009183,CUST_04978,2024-06-09,App Issue,Medium,1,5
TKT_009184,CUST_01914,2023-07-28,Other,Low,3,2
TKT_009185,CUST_03785,2022-01-30,Product Quality,Medium,2,5
TKT_009186,CUST_02727,2023-04-12,Other,Medium,5,5
TKT_009187,CUST_02812,2024-02-14,App Issue,Low,,3
TKT_009188,CUST_02895,2023-05-26,Delivery,Low,10,3
TKT_009189,CUST_01595,2022-10-17,Account,Medium,3,5
TKT_009190,CUST_01028,2023-08-20,Return,Medium,1,2
TKT_009191,CUST_03566,2024-04-06,Product Quality,High,2,5
TKT_009192,CUST_02274,2023-05-15,Other,Medium,2,5
TKT_009193,CUST_01275,2022-08-17,Account,Low,7,4
TKT_009194,CUST_01531,2022-05-02,Return,Low,7,3
TKT_009195,CUST_04832,2023-04-15,Account,Medium,5,
TKT_009196,CUST_04558,2022-06-29,Account,Medium,3,4
TKT_009197,CUST_00297,2023-09-26,Payment,High,1,
TKT_009198,CUST_00919,2023-11-09,App Issue,Medium,10,5
TKT_009199,CUST_02930,2023-05-24,Return,Low,1,4
TKT_009200,CUST_03220,2024-05-14,Return,Low,3,3
TKT_009201,CUST_04888,2022-08-29,Product Quality,Low,5,3
TKT_009202,CUST_00789,2023-11-28,Product Quality,Medium,,4
TKT_009203,CUST_01709,2022-10-31,Delivery,Medium,2,4
TKT_009204,CUST_01560,2023-04-04,App Issue,Low,3,4
TKT_009205,CUST_01069,2023-07-03,App Issue,Low,7,3
TKT_009206,CUST_00815,2022-10-03,App Issue,High,1,4
TKT_009207,CUST_03075,2022-09-22,Other,High,2,4
TKT_009208,CUST_03948,2023-08-05,Account,Medium,3,5
TKT_009209,CUST_04560,2023-06-08,Other,Low,2,5
TKT_009210,CUST_03185,2023-12-14,Return,Low,2,5
TKT_009211,CUST_04111,2022-04-30,App Issue,Medium,,5
TKT_009212,CUST_04098,2023-02-15,Account,High,1,4
TKT_009213,CUST_01840,2024-01-07,App Issue,Low,2,5
TKT_009214,CUST_00847,2023-01-23,Return,Low,3,4
TKT_009215,CUST_02711,2022-07-05,Payment,High,1,3
TKT_009216,CUST_02965,2024-06-11,Return,Medium,1,
TKT_009217,CUST_03228,2023-04-12,Account,Medium,1,5
TKT_009218,CUST_03073,2022-04-28,Product Quality,Low,,4
TKT_009219,CUST_04368,2023-08-12,Return,Low,3,
TKT_009220,CUST_01051,2023-10-30,Other,Medium,1,4
TKT_009221,CUST_03596,2023-08-11,Product Quality,Low,10,5
TKT_009222,CUST_00498,2022-10-06,Product Quality,Medium,10,4
TKT_009223,CUST_02316,2023-06-23,Delivery,Medium,7,5
TKT_009224,CUST_02871,2022-02-22,Delivery,Medium,7,3
TKT_009225,CUST_04362,2022-12-31,Product Quality,Medium,5,4
TKT_009226,CUST_02708,2022-02-15,Other,Low,3,1
TKT_009227,CUST_01289,2023-07-01,Product Quality,Medium,7,4
TKT_009228,CUST_03083,2022-07-28,Account,High,1,3
TKT_009229,CUST_00057,2023-07-17,Account,Medium,1,4
TKT_009230,CUST_03203,2022-04-29,App Issue,Low,2,
TKT_009231,CUST_04661,2022-11-10,Delivery,High,5,
TKT_009232,CUST_04772,2023-08-31,Account,Medium,2,4
TKT_009233,CUST_00020,2022-06-06,App Issue,Low,5,4
TKT_009234,CUST_03964,2024-05-04,Payment,Medium,1,4
TKT_009235,CUST_01964,2022-07-17,Return,Medium,2,5
TKT_009236,CUST_02936,2024-03-15,Payment,Low,3,4
TKT_009237,CUST_02927,2023-07-06,Account,Medium,3,3
TKT_009238,CUST_04880,2023-12-04,Delivery,High,2,4
TKT_009239,CUST_03214,2022-06-10,Return,Low,10,4
TKT_009240,CUST_00190,2022-10-30,Delivery,High,,4
TKT_009241,CUST_02571,2022-08-11,Product Quality,Low,10,1
TKT_009242,CUST_04320,2023-12-05,Product Quality,High,3,3
TKT_009243,CUST_04048,2023-12-01,App Issue,Low,7,3
TKT_009244,CUST_03248,2023-04-08,Product Quality,Medium,7,3
TKT_009245,CUST_02876,2022-10-15,Return,Low,2,5
TKT_009246,CUST_01941,2022-09-24,Other,Medium,3,5
TKT_009247,CUST_01958,2023-09-16,Return,High,3,4
TKT_009248,CUST_04126,2024-02-10,Return,Medium,,3
TKT_009249,CUST_02210,2023-02-17,Product Quality,Medium,3,4
TKT_009250,CUST_03089,2022-11-30,Product Quality,High,3,3
TKT_009251,CUST_02640,2022-11-21,App Issue,Low,1,4
TKT_009252,CUST_00878,2023-06-24,Payment,Low,2,5
TKT_009253,CUST_02926,2023-02-22,Delivery,High,1,4
TKT_009254,CUST_02978,2022-06-03,Account,Medium,10,5
TKT_009255,CUST_02965,2022-09-14,Return,Low,1,4
TKT_009256,CUST_01401,2023-02-09,Return,High,1,4
TKT_009257,CUST_01056,2023-03-24,Return,Medium,2,4
TKT_009258,CUST_01792,2022-06-01,Product Quality,High,10,3
TKT_009259,CUST_04294,2022-05-18,Other,Medium,2,4
TKT_009260,CUST_03288,2023-07-13,Delivery,Low,2,4
TKT_009261,CUST_01110,2023-01-20,App Issue,High,2,4
TKT_009262,CUST_04899,2024-01-16,App Issue,High,10,3
TKT_009263,CUST_00417,2024-03-22,Other,Medium,3,4
TKT_009264,CUST_00862,2023-03-13,Account,Medium,10,5
TKT_009265,CUST_02524,2023-11-05,Product Quality,High,2,4
TKT_009266,CUST_01280,2023-04-20,Delivery,Medium,3,5
TKT_009267,CUST_02899,2023-07-16,Account,High,2,5
TKT_009268,CUST_04345,2022-07-09,Delivery,Medium,2,5
TKT_009269,CUST_00059,2023-01-06,Other,Medium,1,4
TKT_009270,CUST_04554,2023-08-05,Account,Medium,1,5
TKT_009271,CUST_04494,2022-06-14,Delivery,High,1,4
TKT_009272,CUST_01199,2023-03-30,Delivery,Low,,4
TKT_009273,CUST_01227,2022-08-23,Product Quality,Medium,2,4
TKT_009274,CUST_04390,2024-05-24,Product Quality,High,2,
TKT_009275,CUST_02877,2023-10-14,App Issue,High,2,5
TKT_009276,CUST_01474,2022-08-22,Account,Medium,2,3
TKT_009277,CUST_03939,2024-05-15,Other,Medium,2,2
TKT_009278,CUST_03302,2023-01-22,Product Quality,Medium,2,4
TKT_009279,CUST_04848,2022-01-17,Payment,Low,3,4
TKT_009280,CUST_01460,2024-04-24,Product Quality,Low,2,4
TKT_009281,CUST_02565,2024-01-19,Product Quality,Medium,1,3
TKT_009282,CUST_01383,2023-07-28,App Issue,Medium,2,2
TKT_009283,CUST_03548,2022-02-28,Account,High,1,5
TKT_009284,CUST_03670,2023-02-21,Product Quality,Medium,3,5
TKT_009285,CUST_03965,2023-12-21,Delivery,Medium,5,4
TKT_009286,CUST_03180,2022-03-11,Return,Medium,7,1
TKT_009287,CUST_03409,2023-10-02,Account,Low,2,4
TKT_009288,CUST_02054,2023-08-12,App Issue,Medium,7,4
TKT_009289,CUST_03206,2022-07-05,Other,Medium,2,5
TKT_009290,CUST_03970,2024-04-08,Delivery,High,3,4
TKT_009291,CUST_01929,2022-04-21,Delivery,Low,3,5
TKT_009292,CUST_02996,2022-10-20,App Issue,Medium,2,5
TKT_009293,CUST_04019,2023-09-25,Payment,Low,5,5
TKT_009294,CUST_00214,2023-01-22,Product Quality,Medium,2,4
TKT_009295,CUST_01503,2022-04-03,Product Quality,Low,7,2
TKT_009296,CUST_01722,2024-04-11,Delivery,High,3,4
TKT_009297,CUST_02242,2023-04-05,Product Quality,High,5,2
TKT_009298,CUST_03786,2022-06-19,Payment,High,7,5
TKT_009299,CUST_02216,2022-11-15,Account,Low,5,1
TKT_009300,CUST_01242,2024-04-28,Delivery,Medium,2,4
TKT_009301,CUST_03890,2023-07-12,Payment,Medium,5,5
TKT_009302,CUST_04207,2023-08-03,Other,High,,4
TKT_009303,CUST_03126,2024-06-05,Return,Medium,2,
TKT_009304,CUST_01184,2023-04-12,Return,Low,2,4
TKT_009305,CUST_00110,2024-03-29,Product Quality,Low,2,5
TKT_009306,CUST_02067,2022-05-25,Payment,Low,10,3
TKT_009307,CUST_00398,2022-05-08,Other,High,2,4
TKT_009308,CUST_01687,2024-01-23,App Issue,Medium,1,4
TKT_009309,CUST_01419,2023-12-15,Return,High,2,
TKT_009310,CUST_04649,2022-01-13,Product Quality,Low,2,5
TKT_009311,CUST_04077,2024-02-13,Product Quality,Medium,5,5
TKT_009312,CUST_03202,2022-11-30,App Issue,Low,2,5
TKT_009313,CUST_01109,2023-03-22,Payment,Low,5,4
TKT_009314,CUST_02789,2024-05-22,Account,Medium,10,3
TKT_009315,CUST_01823,2022-05-28,Other,High,7,2
TKT_009316,CUST_03489,2023-04-16,Account,Medium,2,2
TKT_009317,CUST_02796,2023-03-24,Payment,Medium,5,5
TKT_009318,CUST_03580,2022-08-09,Payment,High,3,1
TKT_009319,CUST_01064,2023-10-10,Delivery,Low,,5
TKT_009320,CUST_00805,2024-04-08,Payment,Medium,1,5
TKT_009321,CUST_00307,2023-02-14,Return,Medium,10,4
TKT_009322,CUST_01969,2022-06-27,Other,Medium,3,4
TKT_009323,CUST_01816,2022-02-07,App Issue,High,5,5
TKT_009324,CUST_02959,2024-03-10,Payment,Medium,2,5
TKT_009325,CUST_01964,2024-03-22,Payment,Low,5,4
TKT_009326,CUST_00922,2023-01-13,Delivery,Medium,2,3
TKT_009327,CUST_02536,2023-12-26,Payment,Medium,3,5
TKT_009328,CUST_00422,2023-03-31,Other,High,,
TKT_009329,CUST_00539,2024-03-08,Return,Medium,2,2
TKT_009330,CUST_02747,2022-01-09,Payment,High,5,5
TKT_009331,CUST_02978,2023-08-02,Product Quality,Medium,1,1
TKT_009332,CUST_00509,2024-03-03,Product Quality,Medium,,4
TKT_009333,CUST_03903,2024-05-31,Account,High,5,3
TKT_009334,CUST_00855,2022-09-19,Delivery,Low,5,4
TKT_009335,CUST_03755,2023-09-26,Delivery,High,5,5
TKT_009336,CUST_04247,2022-12-01,Account,Low,,3
TKT_009337,CUST_02859,2023-07-06,App Issue,Medium,7,4
TKT_009338,CUST_03121,2022-11-09,Product Quality,Low,2,3
TKT_009339,CUST_03565,2022-09-17,App Issue,Medium,3,4
TKT_009340,CUST_02193,2022-12-06,Payment,Low,5,5
TKT_009341,CUST_00406,2023-07-05,Payment,Medium,,4
TKT_009342,CUST_04916,2023-10-13,App Issue,High,1,5
TKT_009343,CUST_02877,2023-09-26,Other,Medium,3,2
TKT_009344,CUST_02358,2023-10-13,Account,Low,1,5
TKT_009345,CUST_03957,2022-07-26,Delivery,Low,3,4
TKT_009346,CUST_04798,2024-04-03,Other,Low,1,3
TKT_009347,CUST_00054,2023-11-05,Product Quality,Low,1,5
TKT_009348,CUST_04804,2023-11-19,App Issue,High,1,3
TKT_009349,CUST_04617,2023-05-01,Account,Medium,7,5
TKT_009350,CUST_00892,2023-08-16,Delivery,Medium,3,4
TKT_009351,CUST_03171,2024-06-14,Payment,Medium,5,3
TKT_009352,CUST_00768,2023-12-17,Return,Medium,3,4
TKT_009353,CUST_00368,2023-01-13,Account,Medium,2,3
TKT_009354,CUST_01543,2024-02-22,Payment,Medium,7,
TKT_009355,CUST_02563,2023-07-04,App Issue,High,7,4
TKT_009356,CUST_00628,2022-12-02,Other,Medium,5,
TKT_009357,CUST_04619,2022-12-28,Other,Low,2,5
TKT_009358,CUST_04461,2022-01-30,Return,Low,3,4
TKT_009359,CUST_04043,2023-05-05,Account,Medium,1,4
TKT_009360,CUST_00664,2024-02-19,Delivery,Medium,2,4
TKT_009361,CUST_00146,2023-01-01,Account,High,2,5
TKT_009362,CUST_00265,2022-11-03,Account,Low,,5
TKT_009363,CUST_00813,2023-03-29,App Issue,Medium,2,4
TKT_009364,CUST_04617,2022-12-05,Delivery,Low,2,4
TKT_009365,CUST_01678,2022-04-03,Return,Low,3,5
TKT_009366,CUST_03799,2023-02-03,App Issue,Medium,5,2
TKT_009367,CUST_04922,2022-05-05,Delivery,High,1,4
TKT_009368,CUST_01717,2023-03-13,Return,Medium,3,2
TKT_009369,CUST_04834,2022-05-12,Delivery,Medium,2,4
TKT_009370,CUST_00282,2022-06-05,Other,High,3,5
TKT_009371,CUST_04902,2023-05-23,Account,Low,1,4
TKT_009372,CUST_01450,2024-04-04,Account,High,2,4
TKT_009373,CUST_00885,2023-12-19,App Issue,High,1,4
TKT_009374,CUST_04223,2023-08-31,Product Quality,Low,7,3
TKT_009375,CUST_00902,2022-07-14,Other,Medium,1,3
TKT_009376,CUST_04675,2022-10-20,Payment,Medium,2,4
TKT_009377,CUST_04437,2022-09-22,Account,High,3,1
TKT_009378,CUST_04999,2022-05-26,Return,Low,2,5
TKT_009379,CUST_01356,2023-11-04,App Issue,Medium,1,5
TKT_009380,CUST_03796,2023-10-05,Product Quality,Low,2,4
TKT_009381,CUST_04814,2022-09-09,Payment,High,2,
TKT_009382,CUST_03606,2023-08-23,Payment,Low,2,2
TKT_009383,CUST_00182,2022-11-10,Account,Low,10,5
TKT_009384,CUST_02650,2022-01-29,App Issue,Medium,1,3
TKT_009385,CUST_04304,2024-06-02,Delivery,Low,7,5
TKT_009386,CUST_04133,2024-04-26,Delivery,Low,5,2
TKT_009387,CUST_01221,2024-02-29,Return,Medium,7,
TKT_009388,CUST_01929,2023-07-16,Other,Medium,7,5
TKT_009389,CUST_02891,2024-05-11,Product Quality,High,10,4
TKT_009390,CUST_00755,2022-05-08,Account,High,7,5
TKT_009391,CUST_04126,2023-12-23,Other,Medium,1,5
TKT_009392,CUST_00185,2023-04-28,Product Quality,Medium,7,4
TKT_009393,CUST_03438,2023-08-29,Payment,Low,10,4
TKT_009394,CUST_01959,2024-03-06,Other,Low,3,5
TKT_009395,CUST_00036,2024-06-07,Other,Low,1,5
TKT_009396,CUST_02893,2022-12-05,Product Quality,Medium,5,4
TKT_009397,CUST_01555,2022-03-16,Account,Low,1,5
TKT_009398,CUST_04082,2023-07-01,Payment,Medium,5,2
TKT_009399,CUST_01124,2022-05-20,Account,Low,7,5
TKT_009400,CUST_04023,2022-03-14,Payment,Medium,3,4
TKT_009401,CUST_00649,2023-05-09,Payment,Medium,5,5
TKT_009402,CUST_02210,2024-04-26,App Issue,Medium,,4
TKT_009403,CUST_03936,2022-05-18,Other,Medium,2,4
TKT_009404,CUST_00434,2023-12-19,Payment,Medium,2,2
TKT_009405,CUST_00789,2023-03-17,Delivery,Medium,10,4
TKT_009406,CUST_03220,2023-07-18,App Issue,Medium,3,5
TKT_009407,CUST_01979,2023-01-30,Return,High,2,4
TKT_009408,CUST_03939,2022-12-09,Product Quality,Low,2,3
TKT_009409,CUST_03158,2022-08-18,Payment,Medium,5,5
TKT_009410,CUST_03271,2023-12-07,Delivery,Low,2,5
TKT_009411,CUST_02035,2023-06-12,App Issue,Medium,,5
TKT_009412,CUST_03949,2022-08-02,Payment,High,2,4
TKT_009413,CUST_03840,2024-05-28,App Issue,Low,3,5
TKT_009414,CUST_01349,2023-05-29,Payment,Medium,5,5
TKT_009415,CUST_03273,2022-06-04,Return,Medium,1,4
TKT_009416,CUST_04346,2023-06-02,Product Quality,Medium,3,5
TKT_009417,CUST_04273,2023-10-12,Delivery,Low,2,5
TKT_009418,CUST_02797,2023-10-29,Other,Medium,,3
TKT_009419,CUST_01452,2022-05-01,Return,High,2,4
TKT_009420,CUST_03043,2022-11-27,Return,Low,,5
TKT_009421,CUST_02454,2022-04-19,Return,Medium,5,3
TKT_009422,CUST_01278,2022-01-17,Delivery,Medium,1,4
TKT_009423,CUST_04041,2022-07-17,Product Quality,High,2,5
TKT_009424,CUST_01491,2023-11-13,Account,High,3,4
TKT_009425,CUST_00284,2023-02-05,App Issue,Medium,5,4
TKT_009426,CUST_02457,2022-07-26,Delivery,Low,7,4
TKT_009427,CUST_01474,2023-06-11,Product Quality,Low,7,3
TKT_009428,CUST_01574,2022-09-04,Delivery,Medium,3,3
TKT_009429,CUST_04244,2022-09-24,Product Quality,Medium,10,3
TKT_009430,CUST_01320,2024-06-13,Delivery,Low,1,3
TKT_009431,CUST_00335,2023-09-22,Payment,Low,10,4
TKT_009432,CUST_01695,2022-11-08,Product Quality,Medium,2,5
TKT_009433,CUST_04614,2024-06-17,Return,Medium,,1
TKT_009434,CUST_02552,2024-06-02,Return,Medium,1,5
TKT_009435,CUST_03814,2024-03-04,Other,High,1,5
TKT_009436,CUST_00390,2022-09-15,Product Quality,Medium,10,3
TKT_009437,CUST_00801,2022-11-12,App Issue,Medium,2,4
TKT_009438,CUST_04385,2023-12-17,App Issue,Low,2,5
TKT_009439,CUST_03046,2023-09-01,Other,Medium,2,5
TKT_009440,CUST_04603,2023-08-19,Account,Medium,2,1
TKT_009441,CUST_03190,2024-05-13,App Issue,Low,3,4
TKT_009442,CUST_04481,2023-10-26,Other,Medium,2,4
TKT_009443,CUST_03076,2022-07-18,App Issue,Low,1,4
TKT_009444,CUST_00445,2022-03-16,Payment,High,10,4
TKT_009445,CUST_03264,2023-05-07,Delivery,Medium,3,5
TKT_009446,CUST_02376,2023-07-11,Return,Low,10,2
TKT_009447,CUST_01154,2023-03-12,Delivery,Low,1,4
TKT_009448,CUST_03959,2023-01-13,Return,Medium,7,5
TKT_009449,CUST_03145,2023-08-09,Product Quality,Medium,2,
TKT_009450,CUST_01709,2023-12-13,Return,Low,1,2
TKT_009451,CUST_00904,2023-07-07,Delivery,Low,3,5
TKT_009452,CUST_01058,2023-06-20,App Issue,Low,2,3
TKT_009453,CUST_01886,2022-06-06,Payment,High,2,3
TKT_009454,CUST_04540,2024-02-14,Account,Medium,7,5
TKT_009455,CUST_04956,2023-06-13,Delivery,Low,1,4
TKT_009456,CUST_04018,2022-01-11,Payment,High,5,3
TKT_009457,CUST_00116,2022-09-07,Product Quality,Medium,1,4
TKT_009458,CUST_01082,2024-01-28,Payment,High,2,3
TKT_009459,CUST_03584,2024-02-28,Account,High,1,2
TKT_009460,CUST_02400,2022-03-21,Account,Medium,5,5
TKT_009461,CUST_01493,2023-07-26,Product Quality,Low,,4
TKT_009462,CUST_03111,2022-06-28,Other,Medium,7,4
TKT_009463,CUST_02399,2022-09-01,Delivery,Medium,1,2
TKT_009464,CUST_02643,2023-05-14,Delivery,Medium,2,2
TKT_009465,CUST_00607,2023-04-29,Payment,High,3,4
TKT_009466,CUST_03890,2022-12-30,Return,Low,3,3
TKT_009467,CUST_00175,2023-07-11,Payment,Medium,5,5
TKT_009468,CUST_03373,2022-09-05,Product Quality,Medium,2,4
TKT_009469,CUST_04234,2023-01-08,Account,Medium,2,5
TKT_009470,CUST_03045,2023-04-19,Payment,Low,2,4
TKT_009471,CUST_03195,2024-01-16,Delivery,Low,3,3
TKT_009472,CUST_03739,2022-01-30,Other,Medium,,3
TKT_009473,CUST_04579,2023-11-03,Payment,Medium,1,4
TKT_009474,CUST_02246,2023-06-30,App Issue,High,5,4
TKT_009475,CUST_01433,2023-01-05,Account,Low,5,
TKT_009476,CUST_00022,2022-01-12,Product Quality,High,3,2
TKT_009477,CUST_04737,2023-10-28,Product Quality,High,10,5
TKT_009478,CUST_02637,2023-03-02,Product Quality,Low,2,3
TKT_009479,CUST_01641,2022-02-23,Product Quality,Medium,3,2
TKT_009480,CUST_01896,2023-03-05,Delivery,High,2,5
TKT_009481,CUST_00184,2024-02-27,App Issue,High,3,4
TKT_009482,CUST_04372,2024-05-10,Account,Medium,1,3
TKT_009483,CUST_00493,2023-07-03,Account,Low,2,5
TKT_009484,CUST_03919,2022-03-23,Delivery,Medium,2,
TKT_009485,CUST_02587,2024-04-28,Account,Medium,1,5
TKT_009486,CUST_04157,2024-02-10,Return,High,3,3
TKT_009487,CUST_04537,2023-09-08,Product Quality,Medium,3,5
TKT_009488,CUST_04363,2023-12-19,Other,Medium,5,2
TKT_009489,CUST_01650,2022-08-05,Product Quality,Medium,2,5
TKT_009490,CUST_02497,2024-03-05,Payment,Medium,3,3
TKT_009491,CUST_03985,2022-05-05,Return,Medium,3,2
TKT_009492,CUST_03478,2022-03-24,Return,Medium,1,4
TKT_009493,CUST_04274,2023-05-24,App Issue,Medium,5,4
TKT_009494,CUST_04061,2023-10-31,Account,Medium,3,5
TKT_009495,CUST_02690,2023-04-27,Payment,High,3,3
TKT_009496,CUST_03835,2023-12-04,Return,Medium,1,5
TKT_009497,CUST_02967,2022-12-02,Return,High,3,4
TKT_009498,CUST_04948,2022-12-04,Delivery,Medium,2,3
TKT_009499,CUST_04065,2023-09-15,Other,High,2,2
TKT_009500,CUST_04298,2023-07-25,Other,High,2,5
TKT_009501,CUST_04819,2024-02-11,App Issue,Low,3,2
TKT_009502,CUST_00511,2024-04-19,Other,Medium,5,4
TKT_009503,CUST_04162,2024-02-01,Other,Low,2,4
TKT_009504,CUST_04182,2024-01-26,Account,Medium,2,4
TKT_009505,CUST_04321,2022-06-19,Other,Medium,2,2
TKT_009506,CUST_01473,2022-04-23,Product Quality,Low,3,5
TKT_009507,CUST_01654,2023-05-19,Payment,Medium,2,5
TKT_009508,CUST_02980,2024-01-28,Product Quality,Medium,5,2
TKT_009509,CUST_03383,2023-02-20,Account,Medium,5,2
TKT_009510,CUST_00945,2023-03-02,Other,Medium,1,5
TKT_009511,CUST_03170,2022-11-10,Return,Medium,2,3
TKT_009512,CUST_02693,2024-01-21,Product Quality,High,2,2
TKT_009513,CUST_02036,2022-06-11,Payment,Medium,2,4
TKT_009514,CUST_04046,2022-05-29,Product Quality,Low,3,1
TKT_009515,CUST_02607,2023-03-13,Account,Low,,2
TKT_009516,CUST_04702,2023-12-04,App Issue,Low,5,1
TKT_009517,CUST_04666,2023-03-10,Payment,Low,3,5
TKT_009518,CUST_02589,2022-11-09,Payment,Medium,7,5
TKT_009519,CUST_00613,2024-04-25,Other,Medium,2,5
TKT_009520,CUST_02624,2023-07-12,Other,Medium,5,4
TKT_009521,CUST_01475,2023-09-25,Return,Medium,1,5
TKT_009522,CUST_02324,2022-11-13,App Issue,High,3,4
TKT_009523,CUST_04781,2022-12-14,Payment,Low,10,2
TKT_009524,CUST_04415,2023-08-08,Delivery,Low,5,3
TKT_009525,CUST_01988,2023-03-13,Return,Medium,3,
TKT_009526,CUST_00142,2022-05-12,App Issue,Medium,1,5
TKT_009527,CUST_00577,2022-08-15,Other,Low,2,5
TKT_009528,CUST_01855,2023-01-21,Return,Medium,5,1
TKT_009529,CUST_04570,2023-07-24,Payment,Low,7,3
TKT_009530,CUST_00303,2023-05-05,Other,Low,1,5
TKT_009531,CUST_04622,2023-04-01,Account,Low,5,4
TKT_009532,CUST_02017,2022-02-05,Return,Medium,5,3
TKT_009533,CUST_01775,2023-05-20,Delivery,Low,7,1
TKT_009534,CUST_01583,2022-09-16,Account,Medium,1,4
TKT_009535,CUST_00835,2023-07-27,Product Quality,High,1,3
TKT_009536,CUST_02038,2022-09-07,Other,Low,2,4
TKT_009537,CUST_04967,2023-09-14,App Issue,Low,5,1
TKT_009538,CUST_02836,2024-02-17,Delivery,Low,2,5
TKT_009539,CUST_03712,2022-07-26,Other,Medium,7,4
TKT_009540,CUST_00305,2022-11-21,Account,Medium,3,4
TKT_009541,CUST_01593,2023-05-13,Delivery,Medium,7,3
TKT_009542,CUST_03665,2023-12-03,App Issue,Medium,7,4
TKT_009543,CUST_04718,2022-02-02,App Issue,Low,7,4
TKT_009544,CUST_01767,2022-02-25,App Issue,Low,,3
TKT_009545,CUST_03766,2022-02-12,Return,Medium,5,3
TKT_009546,CUST_01069,2024-01-01,Product Quality,Medium,7,4
TKT_009547,CUST_01527,2023-04-30,Other,High,5,4
